chapter,dialogue,speaker,receiver
4,“Y—es——”,Arthur Hastings,Hercule Poirot
4,“Ah!”,Hercule Poirot,Arthur Hastings
4,“Beware! Peril to the detective who says: ‘It is so small—it does not matter. It will not agree. I will forget it.’ That way lies confusion! Everything matters.”,Hercule Poirot,Arthur Hastings
4,“I know. You always told me that. That’s why I have gone into all the details of this thing whether they seemed to me relevant or not.”,Arthur Hastings,Hercule Poirot
4,"“And I am pleased with you. You have a good memory, and you have given me the facts faithfully. Of the order in which you present them, I say nothing—truly, it is deplorable! But I make allowances—you are upset. To that I attribute the circumstance that you have omitted one fact of paramount importance.”",Hercule Poirot,Arthur Hastings
4,“What is that?”,Arthur Hastings,Hercule Poirot
4,“You have not told me if Mrs. Inglethorp ate well last night.”,Hercule Poirot,Arthur Hastings
4,"“I don’t remember,”",Arthur Hastings,Hercule Poirot
4,"“And, anyway, I don’t see——”",Arthur Hastings,Hercule Poirot
4,“You do not see? But it is of the first importance.”,Hercule Poirot,Arthur Hastings
4,"“I can’t see why,”",Arthur Hastings,Hercule Poirot
4,"“As far as I can remember, she didn’t eat much. She was obviously upset, and it had taken her appetite away. That was only natural.”",Arthur Hastings,Hercule Poirot
4,"“Yes,”",Hercule Poirot,Arthur Hastings
4,“it was only natural.”,Hercule Poirot,Arthur Hastings
4,"“Now I am ready. We will proceed to the château, and study matters on the spot. Excuse me, mon ami, you dressed in haste, and your tie is on one side. Permit me.”",Hercule Poirot,Arthur Hastings
4,"“Ça y est! Now, shall we start?”",Hercule Poirot,Arthur Hastings
4,"“So beautiful, so beautiful, and yet, the poor family, plunged in sorrow, prostrated with grief.”",Hercule Poirot,Arthur Hastings
4,"“No, you are right,”",Hercule Poirot,Arthur Hastings
4,"“it is not as though there was a blood tie. She has been kind and generous to these Cavendishes, but she was not their own mother. Blood tells—always remember that—blood tells.”",Hercule Poirot,Arthur Hastings
4,"“Poirot,”",Arthur Hastings,Hercule Poirot
4,"“I wish you would tell me why you wanted to know if Mrs. Inglethorp ate well last night? I have been turning it over in my mind, but I can’t see how it has anything to do with the matter?”",Arthur Hastings,Hercule Poirot
4,"“I do not mind telling you—though, as you know, it is not my habit to explain until the end is reached. The present contention is that Mrs. Inglethorp died of strychnine poisoning, presumably administered in her coffee.”",Hercule Poirot,Arthur Hastings
4,“Yes?”,Arthur Hastings,Hercule Poirot
4,"“Well, what time was the coffee served?”",Hercule Poirot,Arthur Hastings
4,“About eight o’clock.”,Arthur Hastings,Hercule Poirot
4,"“Therefore she drank it between then and half-past eight—certainly not much later. Well, strychnine is a fairly rapid poison. Its effects would be felt very soon, probably in about an hour. Yet, in Mrs. Inglethorp’s case, the symptoms do not manifest themselves until five o’clock the next morning: nine hours! But a heavy meal, taken at about the same time as the poison, might retard its effects, though hardly to that extent. Still, it is a possibility to be taken into account. But, according to you, she ate very little for supper, and yet the symptoms do not develop until early the next morning! Now that is a curious circumstance, my friend. Something may arise at the autopsy to explain it. In the meantime, remember it.”",Hercule Poirot,Arthur Hastings
4,"“This is a very dreadful business, Monsieur Poirot,”",John Cavendish,Hercule Poirot
4,“Hastings has explained to you that we are anxious for no publicity?”,John Cavendish,Hercule Poirot
4,“I comprehend perfectly.”,Hercule Poirot,John Cavendish
4,"“You see, it is only suspicion so far. We have nothing to go upon.”",John Cavendish,Hercule Poirot
4,“Precisely. It is a matter of precaution only.”,Hercule Poirot,John Cavendish
4,“You know that fellow Inglethorp is back?”,John Cavendish,Arthur Hastings
4,“Yes. I met him.”,Arthur Hastings,John Cavendish
4,“It’s jolly difficult to know how to treat him.”,John Cavendish,Hercule Poirot
4,“It’s jolly difficult to know how to treat him.”,John Cavendish,Arthur Hastings
4,"“That difficulty will not exist long,”",Hercule Poirot,John Cavendish
4,“Show Monsieur Poirot everything he wants to see.”,John Cavendish,Arthur Hastings
4,“The rooms are locked?”,Hercule Poirot,John Cavendish
4,“Dr. Bauerstein considered it advisable.”,John Cavendish,Hercule Poirot
4,"“Then he is very sure. Well, that simplifies matters for us.”",Hercule Poirot,Arthur Hastings
4,"“What have you, my friend,”",Hercule Poirot,Arthur Hastings
4,"“that you remain there like—how do you say it?—ah, yes, the stuck pig?”",Hercule Poirot,Arthur Hastings
4,"“Foot-marks? But what an idea! There has already been practically an army in the room! What foot-marks are we likely to find? No, come here and aid me in my search. I will put down my little case until I need it.”",Hercule Poirot,Arthur Hastings
4,“Eh voilà une table!”,Hercule Poirot,Arthur Hastings
4,"“Ah, my friend, one may live in a big house and yet have no comfort.”",Hercule Poirot,Arthur Hastings
4,“Cocoa—with—I think—rum in it.”,Hercule Poirot,Arthur Hastings
4,"“Ah, this is curious,”",Hercule Poirot,Arthur Hastings
4,“I must confess that I see nothing particularly curious about it.”,Arthur Hastings,Hercule Poirot
4,"“You do not? Observe the lamp—the chimney is broken in two places; they lie there as they fell. But see, the coffee-cup is absolutely smashed to powder.”",Hercule Poirot,Arthur Hastings
4,"“Well,”",Arthur Hastings,Hercule Poirot
4,“I suppose someone must have stepped on it.”,Arthur Hastings,Hercule Poirot
4,"“Exactly,”",Hercule Poirot,Arthur Hastings
4,“Someone stepped on it.”,Hercule Poirot,Arthur Hastings
4,"“Mon ami,”",Hercule Poirot,Arthur Hastings
4,"“somebody stepped on that cup, grinding it to powder, and the reason they did so was either because it contained strychnine or—which is far more serious—because it did not contain strychnine!”",Hercule Poirot,Arthur Hastings
4,“I have no authority to go through these papers. But it should be done—at once!”,Hercule Poirot,Arthur Hastings
4,"“We have found in this room,”",Hercule Poirot,Arthur Hastings
4,"“six points of interest. Shall I enumerate them, or will you?”",Hercule Poirot,Arthur Hastings
4,"“Oh, you,”",Arthur Hastings,Hercule Poirot
4,"“Very well, then. One, a coffee-cup that has been ground into powder; two, a despatch-case with a key in the lock; three, a stain on the floor.”",Hercule Poirot,Arthur Hastings
4,"“That may have been done some time ago,”",Arthur Hastings,Hercule Poirot
4,"“No, for it is still perceptibly damp and smells of coffee. Four, a fragment of some dark green fabric—only a thread or two, but recognizable.”",Hercule Poirot,Arthur Hastings
4,“Ah!”,Arthur Hastings,Hercule Poirot
4,“That was what you sealed up in the envelope.”,Arthur Hastings,Hercule Poirot
4,"“Yes. It may turn out to be a piece of one of Mrs. Inglethorp’s own dresses, and quite unimportant. We shall see. Five, this!”",Hercule Poirot,Arthur Hastings
4,"“It must have been done since yesterday, otherwise a good housemaid would have at once removed it with blotting-paper and a hot iron. One of my best hats once—but that is not to the point.”",Hercule Poirot,Arthur Hastings
4,“It was very likely done last night. We were very agitated. Or perhaps Mrs. Inglethorp herself dropped her candle.”,Arthur Hastings,Hercule Poirot
4,“You brought only one candle into the room?”,Hercule Poirot,Arthur Hastings
4,“Yes. Lawrence Cavendish was carrying it. But he was very upset. He seemed to see something over here”,Arthur Hastings,Hercule Poirot
4,“that absolutely paralysed him.”,Arthur Hastings,Hercule Poirot
4,"“That is interesting,”",Hercule Poirot,Arthur Hastings
4,"“Yes, it is suggestive”",Hercule Poirot,Arthur Hastings
4,"“but it was not his candle that made this great patch, for you perceive that this is white grease; whereas Monsieur Lawrence’s candle, which is still on the dressing-table, is pink. On the other hand, Mrs. Inglethorp had no candlestick in the room, only a reading-lamp.”",Hercule Poirot,Arthur Hastings
4,"“Then,”",Arthur Hastings,Hercule Poirot
4,“what do you deduce?”,Arthur Hastings,Hercule Poirot
4,“And the sixth point?”,Arthur Hastings,Hercule Poirot
4,“I suppose it is the sample of cocoa.”,Arthur Hastings,Hercule Poirot
4,"“No,”",Hercule Poirot,Arthur Hastings
4,"“I might have included that in the six, but I did not. No, the sixth point I will keep to myself for the present.”",Hercule Poirot,Arthur Hastings
4,"“There is nothing more to be done here, I think, unless”",Hercule Poirot,Arthur Hastings
4,“The fire burns—and it destroys. But by chance—there might be—let us see!”,Hercule Poirot,Arthur Hastings
4,"“The forceps, Hastings!”",Hercule Poirot,Arthur Hastings
4,"“There, mon ami!”",Hercule Poirot,Arthur Hastings
4,“What do you think of that?”,Hercule Poirot,Arthur Hastings
4,“Poirot!”,Arthur Hastings,Hercule Poirot
4,“This is a fragment of a will!”,Arthur Hastings,Hercule Poirot
4,“Exactly.”,Hercule Poirot,Arthur Hastings
4,“You are not surprised?”,Arthur Hastings,Hercule Poirot
4,"“No,”",Hercule Poirot,Arthur Hastings
4,“I expected it.”,Hercule Poirot,Arthur Hastings
4,"“Now, my friend,”",Hercule Poirot,Arthur Hastings
4,"“we will go. I should like to ask a few questions of the parlourmaid—Dorcas, her name is, is it not?”",Hercule Poirot,Arthur Hastings
4,"“Poirot,”",Arthur Hastings,Hercule Poirot
4,“where are you?”,Arthur Hastings,Hercule Poirot
4,"“I am here, my friend.”",Hercule Poirot,Arthur Hastings
4,“Admirable!”,Hercule Poirot,Arthur Hastings
4,"“Admirable! What symmetry! Observe that crescent; and those diamonds—their neatness rejoices the eye. The spacing of the plants, also, is perfect. It has been recently done; is it not so?”",Hercule Poirot,Arthur Hastings
4,"“Yes, I believe they were at it yesterday afternoon. But come in—Dorcas is here.”",Arthur Hastings,Hercule Poirot
4,"“Eh bien, eh bien! Do not grudge me a moment’s satisfaction of the eye.”",Hercule Poirot,Arthur Hastings
4,"“Yes, but this affair is more important.”",Arthur Hastings,Hercule Poirot
4,“And how do you know that these fine begonias are not of equal importance?”,Hercule Poirot,Arthur Hastings
4,"“You do not agree? But such things have been. Well, we will come in and interview the brave Dorcas.”",Hercule Poirot,Arthur Hastings
4,"“Pray be seated, mademoiselle.”",Hercule Poirot,Dorcas
4,"“Thank you, sir.”",Dorcas,Hercule Poirot
4,"“You have been with your mistress many years, is it not so?”",Hercule Poirot,Dorcas
4,"“Ten years, sir.”",Dorcas,Hercule Poirot
4,"“That is a long time, and very faithful service. You were much attached to her, were you not?”",Hercule Poirot,Dorcas
4,"“She was a very good mistress to me, sir.”",Dorcas,Hercule Poirot
4,“Then you will not object to answering a few questions. I put them to you with Mr. Cavendish’s full approval.”,Hercule Poirot,Dorcas
4,"“Oh, certainly, sir.”",Dorcas,Hercule Poirot
4,“Then I will begin by asking you about the events of yesterday afternoon. Your mistress had a quarrel?”,Hercule Poirot,Dorcas
4,"“Yes, sir. But I don’t know that I ought——”",Dorcas,Hercule Poirot
4,"“My good Dorcas, it is necessary that I should know every detail of that quarrel as fully as possible. Do not think that you are betraying your mistress’s secrets. Your mistress lies dead, and it is necessary that we should know all—if we are to avenge her. Nothing can bring her back to life, but we do hope, if there has been foul play, to bring the murderer to justice.”",Hercule Poirot,Dorcas
4,"“Amen to that,”",Dorcas,Hercule Poirot
4,"“And, naming no names, there’s one in this house that none of us could ever abide! And an ill day it was when first he darkened the threshold.”",Dorcas,Hercule Poirot
4,"“Now, as to this quarrel? What is the first you heard of it?”",Hercule Poirot,Dorcas
4,"“Well, sir, I happened to be going along the hall outside yesterday——”",Dorcas,Hercule Poirot
4,“What time was that?”,Hercule Poirot,Dorcas
4,"“I couldn’t say exactly, sir, but it wasn’t tea-time by a long way. Perhaps four o’clock—or it may have been a bit later. Well, sir, as I said, I happened to be passing along, when I heard voices very loud and angry in here. I didn’t exactly mean to listen, but—well, there it is. I stopped. The door was shut, but the mistress was speaking very sharp and clear, and I heard what she said quite plainly. ‘You have lied to me, and deceived me,’ she said. I didn’t hear what Mr. Inglethorp replied. He spoke a good bit lower than she did—but she answered: ‘How dare you? I have kept you and clothed you and fed you! You owe everything to me! And this is how you repay me! By bringing disgrace upon our name!’ Again I didn’t hear what he said, but she went on: ‘Nothing that you can say will make any difference. I see my duty clearly. My mind is made up. You need not think that any fear of publicity, or scandal between husband and wife will deter me.’ Then I thought I heard them coming out, so I went off quickly.”",Dorcas,Hercule Poirot
